ListView.setOnItemClickListener ListView.getItemAtPosition ArrayAdapter.new ListView.setAdapter
BluetoothManager.ConnectionType.equals
Integer.parseInt
BluetoothManager.ConnectionType.equals
BluetoothManager.ConnectionType.equals
BluetoothManager.ConnectionType.equals BluetoothManager.ConnectionType.equals Integer.parseInt
BluetoothAdapter.getDefaultAdapter
BluetoothAdapter.isDiscovering BluetoothAdapter.cancelDiscovery BluetoothAdapter.startDiscovery
IntentFilter.new
BroadcastReceiver.new
ArrayList<BluetoothDeviceInfo>.add BluetoothDevice.getName BluetoothDevice.getAddress
BluetoothAdapter.isDiscovering BluetoothAdapter.cancelDiscovery
BluetoothAdapter.getDefaultAdapter
String.substring String.length BluetoothAdapter.getRemoteDevice uuids.size uuids.get e.printStackTrace
StringBuilder.append BluetoothAdapter.getName String.contains StringBuilder.append String.substring recMsg.call String.substring String.contains Integer.parseInt String.substring recMsg.call String.substring String.contains String.contains String.substring Integer.parseInt String.valueOf String.charAt String.contains String.contains StringBuilder.substring Integer.parseInt String.valueOf String.charAt recMsg.call
String.getBytes
BluetoothAdapter.getName
BluetoothDevice.createRfcommSocketToServiceRecord e.printStackTrace
BluetoothAdapter.cancelDiscovery BluetoothSocket.connect connectException.printStackTrace
BluetoothSocket.close e.printStackTrace
BluetoothSocket.new uuids.size uuids.size
sb.append BluetoothAdapter.getName String.contains sb.append String.substring recMsg.call String.substring String.contains Integer.parseInt String.substring recMsg.call String.substring String.contains String.contains String.substring Integer.parseInt String.valueOf String.charAt String.contains String.contains sb.substring Integer.parseInt String.valueOf String.charAt recMsg.call
String.getBytes
uuids.size BluetoothAdapter.listenUsingRfcommWithServiceRecord uuids.get e.printStackTrace BluetoothServerSocket.accept BluetoothSocket.equals BluetoothServerSocket.close e.printStackTrace
BluetoothSocket.getInputStream BluetoothSocket.getOutputStream e.printStackTrace
InputStream.read String.new e.printStackTrace
OutputStream.write e.printStackTrace
InputStream.close OutputStream.close BluetoothSocket.close e.printStackTrace
Parcel.readString Parcel.readString
Parcel.writeString Parcel.writeString Parcelable.new
ArrayList<UUID>.add UUID.fromString ArrayList<UUID>.add UUID.fromString ArrayList<UUID>.add UUID.fromString ArrayList<UUID>.add UUID.fromString
View.findViewById View.findViewById View.findViewById
