"","x"
"453",211
"454",203
"455",201
"456",204
"457",201
"458",96
"459",49
"460",217
"461",199
"462",200
"463",218
"464",218
"465",205
"466",218
"467",218
"468",219
"469",56
"470",220
"471",221
"472",221
"473",221
"474",222
"475",223
"476",224
"477",225
"478",38
"479",226
"480",226
"481",226
"482",226
"483",56
"484",219
"485",227
"486",228
"487",217
"488",229
"489",230
"490",230
"491",230
"492",63
"493",231
"494",232
"495",220
"496",226
"497",87
"498",112
"499",233
"500",234
"501",195
"502",235
"503",206
"504",236
"505",236
"506",237
"507",237
"508",237
"509",238
"510",239
"511",59
"512",238
"513",240
"514",240
"515",240
"516",240
"517",241
"518",241
"519",241
"520",241
"521",241
"522",241
"523",241
"524",241
"525",241
"526",241
"527",241
"528",241
"529",241
"530",241
"531",242
"532",243
"533",243
"534",244
"535",156
"536",244
"537",244
"538",245
"539",232
"540",246
"541",246
"542",247
"543",21
"544",247
"545",217
"546",244
"547",248
"548",56
"549",228
"550",249
"551",250
"552",251
"553",252
"554",56
"555",157
"556",253
"557",254
"558",255
"559",256
"560",257
"561",228
"562",257
"563",258
"564",256
"565",73
"566",236
"567",67
"568",206
"569",143
"570",259
"571",205
"572",205
"573",205
"574",205
"575",205
"576",236
"577",49
"578",260
"579",154
"580",261
"581",262
"582",263
"583",135
"584",68
"585",68
"586",264
"587",135
"588",265
"589",137
"590",266
"591",73
"592",4
"593",6
"594",7
"595",267
"596",266
"597",268
"598",269
"599",266
"600",270
"601",271
"602",272
"603",273
"604",274
"605",44
"606",275
"607",276
"608",277
"609",277
"610",277
"611",277
"612",278
"613",279
"614",279
"615",280
"616",280
"617",281
"618",282
"619",283
"620",284
"621",285
"622",286
"623",286
"624",286
"625",286
"626",287
"627",286
"628",286
"629",282
"630",282
"631",283
"632",282
"633",282
"634",288
"635",288
"636",282
"637",282
"638",282
"639",283
"640",283
"641",282
"642",288
"643",288
"644",282
"645",279
"646",283
"647",289
"648",289
"649",138
"650",288
"651",288
"652",282
"653",282
"654",282
"655",282
"656",290
"657",49
"658",288
"659",288
"660",282
"661",282
"662",283
"663",282
"664",282
"665",288
"666",288
"667",24
"668",291
"669",292
"670",8
"671",224
"672",291
"673",217
"674",293
"675",4
"676",6
"677",294
"678",295
"679",8
"680",296
"681",14
"682",297
"683",294
"684",4
"685",4
"686",4
"687",63
"688",63
"689",298
"690",75
"691",74
"692",81
"693",17
"694",299
"695",300
"696",19
"697",81
"698",301
"699",302
"700",303
"701",275
"702",4
"703",304
"704",130
"705",44
"706",177
"707",137
"708",305
"709",306
"710",138
"711",285
"712",307
"713",293
"714",308
"715",309
"716",7
"717",310
"718",269
"719",269
"720",269
"721",311
"722",312
"723",313
"724",311
"725",313
"726",314
"727",299
"728",299
"729",38
"730",112
"731",307
"732",176
"733",170
"734",300
"735",226
"736",77
"737",24
"738",315
"739",316
"740",86
"741",41
"742",44
"743",79
"744",317
"745",261
"746",318
"747",116
"748",13
"749",44
"750",319
"751",317
"752",320
"753",320
"754",321
"755",321
"756",322
"757",323
"758",323
"759",324
"760",325
"761",325
"762",325
"763",325
"764",1
"765",326
"766",273
"767",286
"768",278
"769",122
"770",176
"771",44
"772",145
"773",317
"774",145
"775",134
"776",313
"777",327
"778",279
"779",13
"780",44
"781",319
"782",317
"783",276
"784",317
"785",328
"786",136
"787",329
"788",322
"789",330
"790",331
"791",38
"792",332
"793",38
"794",333
"795",334
"796",261
"797",335
"798",336
"799",90
"800",337
"801",338
"802",149
"803",263
"804",51
"805",51
"806",339
"807",340
"808",341
"809",342
"810",39
"811",343
"812",343
"813",343
"814",306
"815",24
"816",344
"817",23
"818",37
"819",345
"820",346
"821",346
"822",347
"823",134
"824",79
"825",39
"826",348
"827",349
"828",78
"829",350
"830",351
"831",352
"832",353
"833",352
"834",338
"835",354
"836",78
"837",355
"838",356
"839",356
"840",357
"841",358
"842",6
"843",359
"844",306
"845",360
"846",57
"847",359
"848",361
"849",11
"850",57
"851",57
"852",267
"853",73
"854",38
"855",362
"856",4
"857",269
"858",224
"859",224
"860",224
"861",363
"862",81
"863",364
"864",365
"865",74
"866",81
"867",17
"868",366
"869",269
"870",81
"871",293
"872",14
"873",5
"874",224
"875",8
"876",367
"877",130
"878",44
"879",368
"880",130
"881",302
"882",303
"883",369
"884",369
"885",370
"886",371
"887",371
"888",371
"889",371
"890",371
"891",371
"892",371
"893",371
"894",371
"895",371
"896",371
"897",371
"898",371
"899",371
"900",371
"901",371
"902",371
"903",371
"904",371
"905",371
"906",371
"907",371
"908",371
"909",371
"910",371
"911",372
"912",372
"913",372
"914",372
"915",373
"916",372
"917",332
"918",332
"919",22
"920",22
"921",332
"922",374
"923",375
"924",375
"925",376
"926",376
"927",261
"928",91
"929",92
"930",312
"931",330
"932",377
"933",378
"934",68
"935",379
"936",276
"937",276
"938",380
"939",128
"940",96
"941",96
"942",381
"943",154
"944",276
"945",380
"946",96
"947",96
"948",128
"949",381
"950",154
"951",379
"952",302
"953",126
"954",380
"955",96
"956",128
"957",38
"958",325
"959",382
"960",377
"961",378
"962",383
"963",332
"964",379
"965",383
"966",263
"967",272
"968",273
"969",261
"970",24
"971",384
"972",385
"973",23
"974",39
"975",263
"976",386
"977",387
"978",387
"979",388
"980",389
"981",389
"982",389
"983",387
"984",387
"985",388
"986",389
"987",389
"988",389
"989",112
"990",390
"991",391
"992",391
"993",392
"994",392
"995",391
"996",391
"997",391
"998",392
"999",392
