"","x"
"1484",236
"1485",223
"1486",219
"1487",237
"1488",219
"1489",219
"1490",219
"1491",236
"1492",238
"1493",237
"1494",216
"1495",531
"1496",706
"1497",707
"1498",594
"1499",708
"1500",223
"1501",223
"1502",239
"1503",240
"1504",241
"1505",242
"1506",9
"1507",243
"1508",243
"1509",244
"1510",245
"1511",246
"1512",243
"1513",243
"1514",9
"1515",99
"1516",247
"1517",248
"1518",9
"1519",249
"1520",250
"1521",251
"1522",252
"1523",253
"1524",254
"1525",250
"1526",255
"1527",256
"1528",257
"1529",257
"1530",257
"1531",257
"1532",258
"1533",98
"1534",317
"1535",98
"1536",98
"1537",98
"1538",618
"1539",709
"1540",9
"1541",710
"1542",711
"1543",712
"1544",712
"1545",713
"1546",714
"1547",98
"1548",712
"1549",715
"1550",716
"1551",717
"1552",259
"1553",260
"1554",260
"1555",261
"1556",262
"1557",263
"1558",264
"1559",565
"1560",565
"1561",718
"1562",265
"1563",266
"1564",267
"1565",267
"1566",268
"1567",269
"1568",264
"1569",704
"1570",565
"1571",565
"1572",565
"1573",719
"1574",704
"1575",271
"1576",565
"1577",565
"1578",718
"1579",272
"1580",273
"1581",274
"1582",275
"1583",276
"1584",276
"1585",277
"1586",278
"1587",279
"1588",280
"1589",281
"1590",278
"1591",282
"1592",283
"1593",279
"1594",279
"1595",284
"1596",247
"1597",285
"1598",286
"1599",287
"1600",288
"1601",289
"1602",290
"1603",291
"1604",292
"1605",292
"1606",281
"1607",293
"1608",9
"1609",294
"1610",295
"1611",296
"1612",297
"1613",298
"1614",298
"1615",299
"1616",211
"1617",125
"1618",300
"1619",9
"1620",301
"1621",302
"1622",302
"1623",302
"1624",303
"1625",302
"1626",304
"1627",225
"1628",305
"1629",267
"1630",306
"1631",9
"1632",307
"1633",308
"1634",309
"1635",170
"1636",310
"1637",29
"1638",242
"1639",311
"1640",311
"1641",312
"1642",313
"1643",314
"1644",315
"1645",316
"1646",317
"1647",318
"1648",317
"1649",305
"1650",319
"1651",103
"1652",300
"1653",320
"1654",321
"1655",305
"1656",322
"1657",323
"1658",324
"1659",324
"1660",325
"1661",325
"1662",326
"1663",266
"1664",327
"1665",327
"1666",328
"1667",328
"1668",329
"1669",330
"1670",324
"1671",9
"1672",331
"1673",332
"1674",333
"1675",332
"1676",270
"1677",203
"1678",334
"1679",197
"1680",335
"1681",720
"1682",720
"1683",721
"1684",721
"1685",336
"1686",704
"1687",721
"1688",721
"1689",338
"1690",339
"1691",338
"1692",704
"1693",297
"1694",203
"1695",721
"1696",197
"1697",340
"1698",341
"1699",342
"1700",342
"1701",343
"1702",344
"1703",344
"1704",9
"1705",345
"1706",346
"1707",347
"1708",348
"1709",295
"1710",324
"1711",324
"1712",349
"1713",348
"1714",350
"1715",351
"1716",352
"1717",352
"1718",353
"1719",354
"1720",355
"1721",356
"1722",356
"1723",305
"1724",357
"1725",358
"1726",320
"1727",359
"1728",360
"1729",361
"1730",362
"1731",362
"1732",362
"1733",363
"1734",363
"1735",297
"1736",297
"1737",300
"1738",364
"1739",365
"1740",297
"1741",297
"1742",366
"1743",722
"1744",271
"1745",271
"1746",271
"1747",271
"1748",367
"1749",271
"1750",271
"1751",368
"1752",369
"1753",369
"1754",369
"1755",369
"1756",369
"1757",369
"1758",369
"1759",369
"1760",369
"1761",369
"1762",369
"1763",369
"1764",369
"1765",370
"1766",371
"1767",9
"1768",372
"1769",373
"1770",374
"1771",262
"1772",375
"1773",376
"1774",307
"1775",377
"1776",378
"1777",379
"1778",380
"1779",381
"1780",382
"1781",382
"1782",383
"1783",384
"1784",385
"1785",385
"1786",386
"1787",268
"1788",270
"1789",719
"1790",387
"1791",29
"1792",29
"1793",183
"1794",388
"1795",389
"1796",721
"1797",704
"1798",390
"1799",391
"1800",392
"1801",268
"1802",393
"1803",307
"1804",307
"1805",394
"1806",395
"1807",396
"1808",397
"1809",398
"1810",399
"1811",400
"1812",401
"1813",402
"1814",403
"1815",404
"1816",405
"1817",406
"1818",407
"1819",377
"1820",408
"1821",409
"1822",410
"1823",411
"1824",240
"1825",412
"1826",413
"1827",414
"1828",239
"1829",239
"1830",415
"1831",416
"1832",417
"1833",418
"1834",419
"1835",420
"1836",421
"1837",422
"1838",423
"1839",424
"1840",425
"1841",426
"1842",427
"1843",428
"1844",429
"1845",430
"1846",431
"1847",432
"1848",433
"1849",434
"1850",435
"1851",436
"1852",437
"1853",438
"1854",439
"1855",440
"1856",441
"1857",442
"1858",443
"1859",444
"1860",445
"1861",446
"1862",447
"1863",448
"1864",449
"1865",450
"1866",451
"1867",452
"1868",453
"1869",454
"1870",455
"1871",456
"1872",457
"1873",458
"1874",459
"1875",460
"1876",461
"1877",462
"1878",463
"1879",464
"1880",465
"1881",466
"1882",467
"1883",468
"1884",469
"1885",470
