"","x"
"453",210
"454",211
"455",212
"456",213
"457",213
"458",213
"459",214
"460",215
"461",216
"462",217
"463",38
"464",218
"465",218
"466",218
"467",218
"468",211
"469",210
"470",219
"471",220
"472",208
"473",221
"474",222
"475",222
"476",222
"477",223
"478",224
"479",225
"480",212
"481",218
"482",77
"483",102
"484",226
"485",227
"486",186
"487",228
"488",197
"489",229
"490",229
"491",230
"492",230
"493",230
"494",231
"495",232
"496",233
"497",231
"498",234
"499",234
"500",234
"501",234
"502",235
"503",235
"504",235
"505",235
"506",235
"507",235
"508",235
"509",235
"510",235
"511",235
"512",235
"513",235
"514",235
"515",235
"516",236
"517",237
"518",237
"519",238
"520",146
"521",238
"522",238
"523",239
"524",225
"525",240
"526",240
"527",241
"528",21
"529",241
"530",208
"531",238
"532",242
"533",211
"534",220
"535",243
"536",244
"537",245
"538",246
"539",211
"540",147
"541",247
"542",248
"543",249
"544",250
"545",251
"546",220
"547",251
"548",252
"549",250
"550",253
"551",229
"552",54
"553",197
"554",133
"555",254
"556",196
"557",196
"558",196
"559",196
"560",196
"561",229
"562",48
"563",255
"564",144
"565",256
"566",257
"567",258
"568",125
"569",55
"570",55
"571",259
"572",125
"573",260
"574",127
"575",261
"576",253
"577",4
"578",6
"579",7
"580",262
"581",261
"582",263
"583",264
"584",261
"585",265
"586",266
"587",267
"588",268
"589",269
"590",67
"591",270
"592",271
"593",272
"594",272
"595",272
"596",272
"597",273
"598",274
"599",274
"600",275
"601",275
"602",276
"603",277
"604",278
"605",279
"606",280
"607",281
"608",281
"609",281
"610",281
"611",282
"612",281
"613",281
"614",277
"615",277
"616",278
"617",277
"618",277
"619",283
"620",283
"621",277
"622",277
"623",277
"624",278
"625",278
"626",277
"627",283
"628",283
"629",277
"630",274
"631",278
"632",284
"633",284
"634",128
"635",283
"636",283
"637",277
"638",277
"639",277
"640",277
"641",285
"642",48
"643",283
"644",283
"645",277
"646",277
"647",278
"648",277
"649",277
"650",283
"651",283
"652",24
"653",286
"654",287
"655",8
"656",216
"657",286
"658",208
"659",288
"660",4
"661",65
"662",37
"663",23
"664",289
"665",290
"666",11
"667",291
"668",253
"669",38
"670",262
"671",37
"672",67
"673",4
"674",264
"675",216
"676",216
"677",216
"678",292
"679",71
"680",293
"681",294
"682",62
"683",71
"684",17
"685",264
"686",19
"687",71
"688",288
"689",14
"690",5
"691",126
"692",8
"693",44
"694",120
"695",67
"696",295
"697",295
"698",68
"699",6
"700",296
"701",297
"702",8
"703",298
"704",14
"705",299
"706",296
"707",4
"708",4
"709",4
"710",223
"711",223
"712",300
"713",63
"714",62
"715",71
"716",17
"717",301
"718",302
"719",19
"720",71
"721",303
"722",304
"723",291
"724",270
"725",4
"726",305
"727",120
"728",67
"729",168
"730",127
"731",306
"732",307
"733",128
"734",280
"735",308
"736",288
"737",309
"738",310
"739",7
"740",311
"741",264
"742",264
"743",264
"744",312
"745",313
"746",314
"747",312
"748",314
"749",315
"750",301
"751",301
"752",38
"753",102
"754",308
"755",167
"756",161
"757",302
"758",218
"759",66
"760",24
"761",316
"762",317
"763",76
"764",41
"765",67
"766",69
"767",318
"768",256
"769",319
"770",106
"771",13
"772",67
"773",320
"774",318
"775",321
"776",321
"777",322
"778",322
"779",323
"780",324
"781",324
"782",325
"783",326
"784",326
"785",326
"786",326
"787",1
"788",327
"789",268
"790",281
"791",273
"792",112
"793",167
"794",67
"795",135
"796",318
"797",135
"798",124
"799",314
"800",328
"801",274
"802",13
"803",67
"804",320
"805",318
"806",271
"807",318
"808",329
"809",126
"810",330
"811",323
"812",331
"813",332
"814",333
"815",333
"816",38
"817",334
"818",335
"819",256
"820",336
"821",337
"822",80
"823",338
"824",339
"825",139
"826",258
"827",50
"828",50
"829",340
"830",341
"831",342
"832",343
"833",39
"834",344
"835",344
"836",344
"837",307
"838",24
"839",345
"840",23
"841",37
"842",346
"843",347
"844",347
"845",348
"846",124
"847",69
"848",39
"849",349
"850",350
"851",351
"852",352
"853",353
"854",354
"855",355
"856",354
"857",339
"858",356
"859",351
"860",357
"861",358
"862",358
"863",359
"864",360
"865",6
"866",361
"867",307
"868",362
"869",65
"870",361
"871",290
"872",11
"873",65
"874",65
"875",262
"876",253
"877",38
"878",363
"879",4
"880",264
"881",216
"882",216
"883",216
"884",292
"885",71
"886",293
"887",294
"888",62
"889",71
"890",17
"891",364
"892",19
"893",71
"894",288
"895",14
"896",5
"897",126
"898",8
"899",289
"900",120
"901",67
"902",365
"903",120
"904",304
"905",291
"906",366
"907",366
"908",367
"909",368
"910",368
"911",368
"912",368
"913",368
"914",368
"915",368
"916",368
"917",368
"918",368
"919",368
"920",368
"921",368
"922",368
"923",368
"924",368
"925",368
"926",368
"927",368
"928",368
"929",368
"930",368
"931",368
"932",368
"933",368
"934",369
"935",369
"936",369
"937",369
"938",370
"939",369
"940",333
"941",333
"942",22
"943",22
"944",333
"945",371
"946",372
"947",372
"948",373
"949",373
"950",256
"951",81
"952",82
"953",313
"954",331
"955",374
"956",375
"957",55
"958",376
"959",271
"960",271
"961",377
"962",118
"963",86
"964",86
"965",378
"966",144
"967",271
"968",377
"969",86
"970",86
"971",118
"972",378
"973",144
"974",376
"975",304
"976",116
"977",377
"978",86
"979",118
"980",38
"981",326
"982",379
"983",374
"984",375
"985",380
"986",333
"987",376
"988",380
"989",258
"990",267
"991",268
"992",256
"993",24
"994",381
"995",382
"996",23
"997",39
"998",258
"999",383
"1000",384
"1001",384
"1002",385
"1003",386
"1004",386
"1005",386
"1006",384
"1007",384
"1008",385
"1009",386
"1010",386
"1011",386
"1012",102
"1013",387
"1014",388
"1015",388
"1016",389
"1017",389
"1018",388
"1019",388
"1020",388
"1021",389
"1022",389
