"","x"
"453",35
"454",209
"455",217
"456",218
"457",207
"458",219
"459",220
"460",220
"461",220
"462",42
"463",221
"464",222
"465",210
"466",216
"467",72
"468",97
"469",223
"470",224
"471",183
"472",225
"473",195
"474",226
"475",226
"476",227
"477",227
"478",227
"479",228
"480",229
"481",38
"482",228
"483",230
"484",230
"485",230
"486",230
"487",231
"488",231
"489",231
"490",231
"491",231
"492",231
"493",231
"494",231
"495",231
"496",231
"497",231
"498",231
"499",231
"500",231
"501",232
"502",233
"503",233
"504",234
"505",142
"506",234
"507",234
"508",170
"509",222
"510",235
"511",235
"512",236
"513",30
"514",236
"515",207
"516",234
"517",237
"518",35
"519",218
"520",238
"521",239
"522",240
"523",241
"524",35
"525",143
"526",242
"527",243
"528",244
"529",30
"530",29
"531",218
"532",29
"533",245
"534",30
"535",246
"536",226
"537",46
"538",195
"539",129
"540",247
"541",194
"542",194
"543",194
"544",194
"545",194
"546",226
"547",26
"548",248
"549",140
"550",249
"551",250
"552",251
"553",121
"554",47
"555",47
"556",252
"557",121
"558",253
"559",123
"560",254
"561",246
"562",255
"563",256
"564",257
"565",258
"566",254
"567",259
"568",260
"569",254
"570",261
"571",262
"572",263
"573",264
"574",265
"575",58
"576",266
"577",267
"578",268
"579",268
"580",268
"581",268
"582",269
"583",270
"584",270
"585",173
"586",173
"587",271
"588",272
"589",273
"590",274
"591",275
"592",276
"593",276
"594",276
"595",276
"596",277
"597",276
"598",276
"599",272
"600",272
"601",273
"602",272
"603",272
"604",278
"605",278
"606",272
"607",272
"608",272
"609",273
"610",273
"611",272
"612",278
"613",278
"614",272
"615",270
"616",273
"617",279
"618",279
"619",124
"620",278
"621",278
"622",272
"623",272
"624",272
"625",272
"626",280
"627",26
"628",278
"629",278
"630",272
"631",272
"632",273
"633",272
"634",272
"635",278
"636",278
"637",2
"638",281
"639",282
"640",62
"641",214
"642",281
"643",207
"644",283
"645",255
"646",36
"647",15
"648",1
"649",284
"650",285
"651",81
"652",286
"653",246
"654",16
"655",258
"656",15
"657",58
"658",255
"659",260
"660",214
"661",214
"662",214
"663",287
"664",66
"665",288
"666",289
"667",53
"668",66
"669",56
"670",260
"671",65
"672",66
"673",283
"674",290
"675",61
"676",122
"677",62
"678",22
"679",116
"680",58
"681",291
"682",291
"683",59
"684",256
"685",292
"686",293
"687",62
"688",294
"689",290
"690",295
"691",292
"692",255
"693",255
"694",255
"695",42
"696",42
"697",296
"698",54
"699",53
"700",66
"701",56
"702",297
"703",298
"704",65
"705",66
"706",299
"707",300
"708",286
"709",266
"710",255
"711",301
"712",116
"713",58
"714",164
"715",123
"716",302
"717",303
"718",124
"719",275
"720",304
"721",283
"722",305
"723",306
"724",257
"725",307
"726",260
"727",260
"728",260
"729",308
"730",309
"731",310
"732",308
"733",310
"734",311
"735",297
"736",297
"737",16
"738",97
"739",304
"740",163
"741",157
"742",298
"743",216
"744",57
"745",2
"746",312
"747",313
"748",71
"749",19
"750",58
"751",60
"752",314
"753",249
"754",315
"755",101
"756",103
"757",58
"758",316
"759",314
"760",317
"761",317
"762",318
"763",318
"764",319
"765",320
"766",320
"767",321
"768",322
"769",322
"770",322
"771",322
"772",323
"773",324
"774",264
"775",276
"776",269
"777",108
"778",163
"779",58
"780",131
"781",314
"782",131
"783",120
"784",310
"785",325
"786",270
"787",103
"788",58
"789",316
"790",314
"791",267
"792",314
"793",326
"794",122
"795",327
"796",319
"797",328
"798",329
"799",330
"800",330
"801",16
"802",331
"803",332
"804",249
"805",333
"806",334
"807",75
"808",335
"809",336
"810",135
"811",251
"812",28
"813",28
"814",337
"815",338
"816",339
"817",340
"818",17
"819",341
"820",341
"821",341
"822",303
"823",2
"824",342
"825",1
"826",15
"827",343
"828",344
"829",344
"830",345
"831",120
"832",60
"833",17
"834",346
"835",347
"836",348
"837",349
"838",350
"839",351
"840",352
"841",351
"842",336
"843",353
"844",348
"845",354
"846",355
"847",355
"848",356
"849",357
"850",256
"851",358
"852",303
"853",359
"854",36
"855",358
"856",285
"857",81
"858",36
"859",36
"860",258
"861",246
"862",16
"863",360
"864",255
"865",260
"866",214
"867",214
"868",214
"869",287
"870",66
"871",288
"872",289
"873",53
"874",66
"875",56
"876",361
"877",65
"878",66
"879",283
"880",290
"881",61
"882",122
"883",62
"884",284
"885",116
"886",58
"887",362
"888",116
"889",300
"890",286
"891",363
"892",363
"893",364
"894",365
"895",365
"896",365
"897",365
"898",365
"899",365
"900",365
"901",365
"902",365
"903",365
"904",365
"905",365
"906",365
"907",365
"908",365
"909",365
"910",365
"911",365
"912",365
"913",365
"914",365
"915",365
"916",365
"917",365
"918",365
"919",366
"920",366
"921",366
"922",366
"923",367
"924",366
"925",330
"926",330
"927",200
"928",200
"929",330
"930",368
"931",369
"932",369
"933",370
"934",370
"935",249
"936",76
"937",77
"938",309
"939",328
"940",371
"941",372
"942",47
"943",373
"944",267
"945",267
"946",374
"947",114
"948",81
"949",81
"950",375
"951",140
"952",267
"953",374
"954",81
"955",81
"956",114
"957",375
"958",140
"959",373
"960",300
"961",112
"962",374
"963",81
"964",114
"965",16
"966",322
"967",376
"968",371
"969",372
"970",377
"971",330
"972",373
"973",377
"974",251
"975",263
"976",264
"977",249
"978",2
"979",378
"980",379
"981",1
"982",17
"983",251
"984",380
"985",381
"986",381
"987",382
"988",383
"989",383
"990",383
"991",381
"992",381
"993",382
"994",383
"995",383
"996",383
"997",97
"998",384
"999",385
"1000",385
"1001",386
"1002",386
"1003",385
"1004",385
"1005",385
"1006",386
"1007",386
