"","x"
"453",205
"454",217
"455",218
"456",218
"457",218
"458",62
"459",219
"460",220
"461",208
"462",214
"463",73
"464",98
"465",221
"466",222
"467",183
"468",223
"469",194
"470",224
"471",224
"472",225
"473",225
"474",225
"475",226
"476",57
"477",58
"478",226
"479",227
"480",227
"481",227
"482",227
"483",228
"484",228
"485",228
"486",228
"487",228
"488",228
"489",228
"490",228
"491",228
"492",228
"493",228
"494",228
"495",228
"496",228
"497",229
"498",230
"499",230
"500",231
"501",143
"502",231
"503",231
"504",232
"505",220
"506",233
"507",233
"508",234
"509",21
"510",234
"511",205
"512",231
"513",235
"514",55
"515",216
"516",236
"517",237
"518",238
"519",239
"520",55
"521",144
"522",240
"523",241
"524",242
"525",243
"526",244
"527",216
"528",244
"529",245
"530",243
"531",246
"532",224
"533",179
"534",194
"535",130
"536",247
"537",193
"538",193
"539",193
"540",193
"541",193
"542",224
"543",48
"544",248
"545",141
"546",249
"547",250
"548",251
"549",122
"550",252
"551",252
"552",253
"553",122
"554",254
"555",124
"556",255
"557",246
"558",4
"559",6
"560",7
"561",256
"562",255
"563",257
"564",258
"565",255
"566",259
"567",260
"568",261
"569",262
"570",263
"571",121
"572",264
"573",265
"574",266
"575",266
"576",266
"577",266
"578",267
"579",268
"580",268
"581",269
"582",269
"583",270
"584",271
"585",272
"586",273
"587",274
"588",275
"589",275
"590",275
"591",275
"592",276
"593",275
"594",275
"595",271
"596",271
"597",272
"598",271
"599",271
"600",277
"601",277
"602",271
"603",271
"604",271
"605",272
"606",272
"607",271
"608",277
"609",277
"610",271
"611",268
"612",272
"613",278
"614",278
"615",125
"616",277
"617",277
"618",271
"619",271
"620",271
"621",271
"622",279
"623",48
"624",277
"625",277
"626",271
"627",271
"628",272
"629",271
"630",271
"631",277
"632",277
"633",24
"634",280
"635",281
"636",8
"637",212
"638",280
"639",205
"640",282
"641",4
"642",56
"643",37
"644",23
"645",283
"646",284
"647",11
"648",285
"649",246
"650",38
"651",256
"652",37
"653",121
"654",4
"655",258
"656",212
"657",212
"658",212
"659",286
"660",67
"661",287
"662",288
"663",14
"664",67
"665",17
"666",258
"667",19
"668",67
"669",282
"670",14
"671",5
"672",123
"673",8
"674",44
"675",116
"676",121
"677",289
"678",289
"679",63
"680",6
"681",290
"682",291
"683",8
"684",292
"685",14
"686",293
"687",290
"688",4
"689",4
"690",4
"691",62
"692",62
"693",294
"694",66
"695",14
"696",67
"697",17
"698",295
"699",296
"700",19
"701",67
"702",297
"703",298
"704",285
"705",264
"706",4
"707",299
"708",116
"709",121
"710",165
"711",124
"712",300
"713",301
"714",125
"715",274
"716",302
"717",282
"718",303
"719",304
"720",7
"721",305
"722",258
"723",258
"724",258
"725",306
"726",307
"727",308
"728",306
"729",308
"730",309
"731",295
"732",295
"733",38
"734",98
"735",302
"736",164
"737",158
"738",296
"739",214
"740",310
"741",24
"742",311
"743",312
"744",72
"745",41
"746",121
"747",64
"748",313
"749",249
"750",314
"751",102
"752",13
"753",121
"754",315
"755",313
"756",316
"757",316
"758",317
"759",317
"760",318
"761",319
"762",319
"763",320
"764",321
"765",321
"766",321
"767",321
"768",1
"769",322
"770",262
"771",275
"772",267
"773",108
"774",164
"775",121
"776",132
"777",313
"778",132
"779",120
"780",308
"781",323
"782",268
"783",13
"784",121
"785",315
"786",313
"787",265
"788",313
"789",324
"790",123
"791",325
"792",318
"793",326
"794",327
"795",328
"796",328
"797",38
"798",329
"799",330
"800",249
"801",331
"802",332
"803",76
"804",333
"805",334
"806",136
"807",251
"808",50
"809",50
"810",335
"811",336
"812",337
"813",338
"814",39
"815",339
"816",339
"817",339
"818",301
"819",24
"820",340
"821",23
"822",37
"823",341
"824",342
"825",342
"826",343
"827",120
"828",64
"829",39
"830",344
"831",345
"832",346
"833",347
"834",348
"835",349
"836",350
"837",349
"838",334
"839",351
"840",346
"841",352
"842",353
"843",353
"844",354
"845",355
"846",6
"847",356
"848",301
"849",357
"850",56
"851",356
"852",284
"853",11
"854",56
"855",56
"856",256
"857",246
"858",38
"859",358
"860",4
"861",258
"862",212
"863",212
"864",212
"865",286
"866",67
"867",287
"868",288
"869",14
"870",67
"871",17
"872",359
"873",19
"874",67
"875",282
"876",14
"877",5
"878",123
"879",8
"880",283
"881",116
"882",121
"883",360
"884",116
"885",298
"886",285
"887",361
"888",361
"889",362
"890",363
"891",363
"892",363
"893",363
"894",363
"895",363
"896",363
"897",363
"898",363
"899",363
"900",363
"901",363
"902",363
"903",363
"904",363
"905",363
"906",363
"907",363
"908",363
"909",363
"910",363
"911",363
"912",363
"913",363
"914",363
"915",364
"916",364
"917",364
"918",364
"919",365
"920",364
"921",328
"922",328
"923",22
"924",22
"925",328
"926",366
"927",367
"928",367
"929",368
"930",368
"931",249
"932",77
"933",78
"934",307
"935",326
"936",369
"937",370
"938",252
"939",371
"940",265
"941",265
"942",372
"943",114
"944",82
"945",82
"946",373
"947",141
"948",265
"949",372
"950",82
"951",82
"952",114
"953",373
"954",141
"955",371
"956",298
"957",112
"958",372
"959",82
"960",114
"961",38
"962",321
"963",374
"964",369
"965",370
"966",375
"967",328
"968",371
"969",375
"970",251
"971",261
"972",262
"973",249
"974",24
"975",376
"976",377
"977",23
"978",39
"979",251
"980",378
"981",379
"982",379
"983",380
"984",381
"985",381
"986",381
"987",379
"988",379
"989",380
"990",381
"991",381
"992",381
"993",98
"994",382
"995",383
"996",383
"997",384
"998",384
"999",383
"1000",383
"1001",383
"1002",384
"1003",384
